горячий,горя'чий,"hot, heated; hot-tempered, passionate","heiß, warm, hitzig, heftig, leidenschaftlich",,,горя'ч,горяча',горячо',горячи',горя'чий,горя'чего,горя'чему,"горя'чего,горя'чий",горя'чим,горя'чем,горя'чая,горя'чей,горя'чей,горя'чую,"горя'чей,горя'чею",горя'чей,горя'чее,горя'чего,горя'чему,горя'чее,горя'чим,горя'чем,горя'чие,горя'чих,горя'чим,"горя'чих,горя'чие",горя'чими,горя'чих
милый,ми'лый,cute,"lieb, nett; süss, hübsch",миле'е,миле'йший,мил,мила',ми'ло,"ми'лы,милы'",ми'лый,ми'лого,ми'лому,"ми'лый,ми'лого",ми'лым,ми'лом,ми'лая,ми'лой,ми'лой,ми'лую,"ми'лой,(ми'лою)",ми'лой,ми'лое,ми'лого,ми'лому,ми'лое,ми'лым,ми'лом,ми'лые,ми'лых,ми'лым,"ми'лые,ми'лых",ми'лыми,ми'лых
слабый,сла'бый,"weak, faint, feeble, loose, slack, poor","schwach, schwächlich (kränklich, gebrechlich), leistungsschwach, kraftlos, schlaff, matt; locker, lose",слабе'е,слабе'йший,слаб,слаба',сла'бо,сла'бы,сла'бый,сла'бого,сла'бому,"сла'бый,сла'бого",сла'бым,сла'бом,сла'бая,сла'бой,сла'бой,сла'бую,"сла'бой,(сла'бою)",сла'бой,сла'бое,сла'бого,сла'бому,сла'бое,сла'бым,сла'бом,сла'бые,сла'бых,сла'бым,"сла'бые,сла'бых",сла'быми,сла'бых
голубой,голубо'й,"blue, pale blue, sky-blue, azure; idealised","hellblau, blau, himmelblau",голубе'е,голубе'йший,,,,,голубо'й,голубо'го,голубо'му,"голубо'й,голубо'го",голубы'м,голубо'м,голуба'я,голубо'й,голубо'й,голубу'ю,"голубо'й,(голубо'ю)",голубо'й,голубо'е,голубо'го,голубо'му,голубо'е,голубы'м,голубо'м,голубы'е,голубы'х,голубы'м,"голубы'е,голубы'х",голубы'ми,голубы'х
мелкий,ме'лкий,"small, tiny; shallow; petty, small-minded","klein, Klein-, fein (kleinteilig); seicht, flach",мельче,мелчайший,ме'лок,мелка',ме'лко,"мелки', ме'лки",ме'лкий,ме'лкого,ме'лкому,"ме'лкий,ме'лкого",ме'лким,ме'лком,ме'лкая,ме'лкой,ме'лкой,ме'лкую,"ме'лкой,(ме'лкою)",ме'лкой,ме'лкое,ме'лкого,ме'лкому,ме'лкое,ме'лким,ме'лком,ме'лкие,ме'лких,ме'лким,"ме'лкие,ме'лких",ме'лкими,ме'лких
любимый,люби'мый,favorite,"Lieblings-; Liebling, Liebster (любимый) / Liebste (любимая)",,,люби'м,люби'ма,люби'мо,люби'мы,люби'мый,люби'мого,люби'мому,"люби'мый,люби'мого",люби'мым,люби'мом,люби'мая,люби'мой,люби'мой,люби'мую,"люби'мой, люби'мою",люби'мой,люби'мое,люби'мого,люби'мому,люби'мое,люби'мым,люби'мом,люби'мые,люби'мых,люби'мым,"люби'мые,люби'мых",люби'мыми,люби'мых
детский,де'тский,"childish, infantile, puerile, childlike","kindlich, Kinder-",,,,,,,де'тский,де'тского,де'тскому,"де'тский,де'тского",де'тским,де'тском,де'тская,де'тской,де'тской,де'тскую,"де'тской,(де'тскою)",де'тской,де'тское,де'тского,де'тскому,де'тское,де'тским,де'тском,де'тские,де'тских,де'тским,"де'тские,де'тских",де'тскими,де'тских
счастливый,счастли'вый,"happy, fortunate, lucky",glücklich,счастли'вее,счастли'вейший,сча'стлив,сча'стлива,сча'стливо,сча'стливы,счастли'вый,счастли'вого,счастли'вому,"счастли'вого,счастли'вый",счастли'вым,счастли'вом,счастли'вая,счастли'вой,счастли'вой,счастли'вую,"счастли'вой,счастли'вою",счастли'вой,счастли'вое,счастли'вого,счастли'вому,счастли'вое,счастли'вым,счастли'вом,счастли'вые,счастли'вых,счастли'вым,"счастли'вых,счастли'вые",счастли'выми,счастли'вых
весёлый,весёлый,"merry, cheerful, happy; funny","fröhlich; lustig, heiter",веселе'е,веселе'йший,ве'сел,весела',ве'село,"ве'селы,веселы'",весёлый,весёлого,весёлому,"весёлый,весёлого",весёлым,весёлом,весёлая,весёлой,весёлой,весёлую,"весёлой,(весёлою)",весёлой,весёлое,весёлого,весёлому,весёлое,весёлым,весёлом,весёлые,весёлых,весёлым,"весёлые,весёлых",весёлыми,весёлых
средний,сре'дний,"middle, average, mean, middling","durchschnittlich, Durchschnitts-; Mittel-, der mittlere, mittelmäßig",,,,,,,сре'дний,сре'днего,сре'днему,"сре'днего,сре'дний",сре'дним,сре'днем,сре'дняя,сре'дней,сре'дней,сре'днюю,"сре'дней,сре'днею",сре'дней,сре'днее,сре'днего,сре'днему,сре'днее,сре'дним,сре'днем,сре'дние,сре'дних,сре'дним,"сре'дних,сре'дние",сре'дними,сре'дних
современный,совреме'нный,modern,"modern, zeitgemäß; Gegenwarts-, gegenwärtig",,,совреме'нен,совреме'нна,совреме'нно,совреме'нны,совреме'нный,совреме'нного,совреме'нному,"совреме'нный,совреме'нного",совреме'нным,совреме'нном,совреме'нная,совреме'нной,совреме'нной,совреме'нную,"совреме'нной,(совреме'нною)",совреме'нной,совреме'нное,совреме'нного,совреме'нному,совреме'нное,совреме'нным,совреме'нном,совреме'нные,совреме'нных,совреме'нным,"совреме'нные,совреме'нных",совреме'нными,совреме'нных
способный,спосо'бный,capable of,"fähig, -fähig; begabt; talentiert",,,спосо'бен,спосо'бна,спосо'бно,спосо'бны,спосо'бный,спосо'бного,спосо'бному,"спосо'бный,спосо'бного",спосо'бным,спосо'бном,спосо'бная,спосо'бной,спосо'бной,спосо'бную,"спосо'бной,(спосо'бною)",спосо'бной,спосо'бное,спосо'бного,спосо'бному,спосо'бное,спосо'бным,спосо'бном,спосо'бные,спосо'бных,спосо'бным,"спосо'бные,спосо'бных",спосо'бными,спосо'бных
острый,о'стрый,sharp,"scharf, spitz, beißend, stechend; akut, dringend, heftig",,,остр,остра',о'стро,о'стры,о'стрый,о'строго,о'строму,"о'стрый,о'строго",о'стрым,о'стром,о'страя,о'строй,о'строй,о'струю,"о'строй,(о'строю)",о'строй,о'строе,о'строго,о'строму,о'строе,о'стрым,о'стром,о'стрые,о'стрых,о'стрым,"о'стрые,о'стрых",о'стрыми,о'стрых
свободный,свобо'дный,"free, natural, easy, vacant, loose, loose-fitting, spare, uncombined","frei, ungebunden, unbesetzt, leer, freizügig (locker, ungehemmt); kostenfrei, kostenlos",,,свобо'ден,свобо'дна,свобо'дно,свобо'дны,свобо'дный,свобо'дного,свобо'дному,"свобо'дный,свобо'дного",свобо'дным,свобо'дном,свобо'дная,свобо'дной,свобо'дной,свобо'дную,"свобо'дной,(свобо'дною)",свобо'дной,свобо'дное,свобо'дного,свобо'дному,свобо'дное,свобо'дным,свобо'дном,свобо'дные,свобо'дных,свобо'дным,"свобо'дные,свобо'дных",свобо'дными,свобо'дных
высший,вы'сший,"higher, superior, the highest, supreme","höchster; Oberst-, oberster",,,*вы'сш,*вы'сша,*вы'сше,вы'сши,вы'сший,вы'сшего,вы'сшему,"вы'сший,вы'сшего",вы'сшим,вы'сшем,вы'сшая,вы'сшей,вы'сшей,вы'сшую,"вы'сшей, вы'сшею",вы'сшей,вы'сшее,вы'сшего,вы'сшему,вы'сшее,вы'сшим,вы'сшем,вы'сшие,вы'сших,вы'сшим,"вы'сшие,вы'сших",вы'сшими,вы'сших
прямой,прямо'й,"straight, upright, erect, through, direct, straightforward, frank, sincere, real","gerade, aufrecht; direkt, Direkt-, offen, aufrichtig",пряме'е,пряме'йший,прям,пряма',пря'мо,пря'мы,прямо'й,прямо'го,прямо'му,"прямо'й,прямо'го",прямы'м,прямо'м,пряма'я,прямо'й,прямо'й,пряму'ю,"прямо'й,(прямо'ю)",прямо'й,прямо'е,прямо'го,прямо'му,прямо'е,прямы'м,прямо'м,прямы'е,прямы'х,прямы'м,"прямы'е,прямы'х",прямы'ми,прямы'х
ночной,ночно'й,"night, nightly","Nacht-, nächtlich",,,,,,,ночно'й,ночно'го,ночно'му,"ночно'й,ночно'го",ночны'м,ночно'м,ночна'я,ночно'й,ночно'й,ночну'ю,"ночно'й,(ночно'ю)",ночно'й,ночно'е,ночно'го,ночно'му,ночно'е,ночны'м,ночно'м,ночны'е,ночны'х,ночны'м,"ночны'е,ночны'х",ночны'ми,ночны'х
сухой,сухо'й,"dry, arid","trocken, dürr, vertrocknet, getrocknet, Trocken-",су'ше,са'мый сухо'й,сух,суха',су'хо,су'хи,сухо'й,сухо'го,сухо'му,"сухо'й,сухо'го",сухи'м,сухо'м,суха'я,сухо'й,сухо'й,суху'ю,"сухо'й,(сухо'ю)",сухо'й,сухо'е,сухо'го,сухо'му,сухо'е,сухи'м,сухо'м,сухи'е,сухи'х,сухи'м,"сухи'е,сухи'х",сухи'ми,сухи'х
очередной,очередно'й,"next, next in turn, regular, ordinary, usual, recurrent","der nächste, der folgende, ordentlich, anfallend, fällig, ein neuer, noch ein",,,,,,очередны',очередно'й,очередно'го,очередно'му,"очередно'й,очередно'го",очередны'м,очередно'м,очередна'я,очередно'й,очередно'й,очередну'ю,"очередно'й,(очередно'ю)",очередно'й,очередно'е,очередно'го,очередно'му,очередно'е,очередны'м,очередно'м,очередны'е,очередны'х,очередны'м,"очередны'е,очередны'х",очередны'ми,очередны'х
свежий,све'жий,"fresh, latest","frisch, quellfrisch, kühl",,,све'ж,свежа',свежо',"свежи',све'жи",све'жий,све'жего,све'жему,"све'жий,све'жего",све'жим,све'жем,све'жая,све'жей,све'жей,све'жую,"све'жей,(све'жею)",све'жей,све'жее,све'жего,све'жему,све'жее,све'жим,све'жем,све'жие,све'жих,све'жим,"све'жие,све'жих",све'жими,све'жих
мокрый,мо'крый,"wet, moist, soggy","feucht, klamm; nass",,,мо'кр,мокра',мо'кро,мо'кры//мокры',мо'крый,мо'крого,мо'крому,"мо'крый,мо'крого",мо'крым,мо'кром,мо'края,мо'крой,мо'крой,мо'крую,"мо'крой, мо'крою",мо'крой,мо'крое,мо'крого,мо'крому,мо'крое,мо'крым,мо'кром,мо'крые,мо'крых,мо'крым,"мо'крые,мо'крых",мо'крыми,мо'крых
боевой,боево'й,"fighting, martial, bellicose, militant, war, battle","Kampf-, Gefechts-; kämpferisch, kriegerisch",,,,,,,боево'й,боево'го,боево'му,"боево'й,боево'го",боевы'м,боево'м,боева'я,боево'й,боево'й,боеву'ю,"боево'й,(боево'ю)",боево'й,боево'е,боево'го,боево'му,боево'е,боевы'м,боево'м,боевы'е,боевы'х,боевы'м,"боевы'е,боевы'х",боевы'ми,боевы'х
спокойный,споко'йный,"quiet, calm, tranquil, placid, serene, easy-tempered, composed, easy","ruhig, still, gelassen; friedlich",,,споко'ен,споко'йна,споко'йно,споко'йны,споко'йный,споко'йного,споко'йному,"споко'йный,споко'йного",споко'йным,споко'йном,споко'йная,споко'йной,споко'йной,споко'йную,"споко'йной,(споко'йною)",споко'йной,споко'йное,споко'йного,споко'йному,споко'йное,споко'йным,споко'йном,споко'йные,споко'йных,споко'йным,"споко'йные,споко'йных",споко'йными,споко'йных
здоровый,здоро'вый,"healthy, strong, robust, sound, wholesome, huge",gesund,,,здоро'в,здорова',здорово',здоровы',здоро'вый,здоро'вого,здоро'вому,"здоро'вый,здоро'вого",здоро'вым,здоро'вом,здоро'вая,здоро'вой,здоро'вой,здоро'вую,"здоро'вой,(здоро'вою)",здоро'вой,здоро'вое,здоро'вого,здоро'вому,здоро'вое,здоро'вым,здоро'вом,здоро'вые,здоро'вых,здоро'вым,"здоро'вые,здоро'вых",здоро'выми,здоро'вых
западный,за'падный,"west, western, westerly, occidental","westlich, West-",,,,,,,за'падный,за'падного,за'падному,"за'падный,за'падного",за'падным,за'падном,за'падная,за'падной,за'падной,за'падную,"за'падной,(за'падною)",за'падной,за'падное,за'падного,за'падному,за'падное,за'падным,за'падном,за'падные,за'падных,за'падным,"за'падные,за'падных",за'падными,за'падных
дорогой,дорого'й,"expensive, costly; dear, darling","teuer, kostbar, lieb, wert",доро'же,дорожа'йший,до'рог,дорога',до'рого,до'роги,дорого'й,дорого'го,дорого'му,"дорого'й,дорого'го",дороги'м,дорого'м,дорога'я,дорого'й,дорого'й,дорогу'ю,"дорого'й,(дорого'ю)",дорого'й,дорого'е,дорого'го,дорого'му,дорого'е,дороги'м,дорого'м,дороги'е,дороги'х,дороги'м,"дороги'е,дороги'х",дороги'ми,дороги'х
крайний,кра'йний,"extreme, the last","äußerst; extrem; letzter (in einer Reihe), am Rande gelegen; Phrase:  по крайней мере  -> zumindest, wenigstens, mindestens",,,,кра'йня,кра'йне,кра'йни,кра'йний,кра'йнего,кра'йнему,"кра'йний,кра'йнего",кра'йним,кра'йнем,кра'йняя,кра'йней,кра'йней,кра'йнюю,"кра'йней,(кра'йнею)",кра'йней,кра'йнее,кра'йнего,кра'йнему,кра'йнее,кра'йним,кра'йнем,кра'йние,кра'йних,кра'йним,"кра'йние,кра'йних",кра'йними,кра'йних
интересный,интере'сный,"interesting, prepossessing, attractive",interessant,интере'снее,са'мый интере'сный;интере'снейший,интере'сен,интере'сна,интере'сно,интере'сны,интере'сный,интере'сного,интере'сному,"интере'сный,интере'сного",интере'сным,интере'сном,интере'сная,интере'сной,интере'сной,интере'сную,"интере'сной,(интере'сною)",интере'сной,интере'сное,интере'сного,интере'сному,интере'сное,интере'сным,интере'сном,интере'сные,интере'сных,интере'сным,"интере'сные,интере'сных",интере'сными,интере'сных
мировой,мирово'й,"first-rate, first-class; world","Welt-, Friedens-; global",,,,,,мировы',мирово'й,мирово'го,мирово'му,"мирово'й,мирово'го",мировы'м,мирово'м,мирова'я,мирово'й,мирово'й,мирову'ю,"мирово'й,(мирово'ю)",мирово'й,мирово'е,мирово'го,мирово'му,мирово'е,мировы'м,мирово'м,мировы'е,мировы'х,мировы'м,"мировы'е,мировы'х",мировы'ми,мировы'х
малый,ма'лый,"small, the little, fellow, boy, lad, guy","klein, gering",ме'ньше,мале'йший;ме'ньший,мал,мала',мало',малы',ма'лый,ма'лого,ма'лому,"ма'лый,ма'лого",ма'лым,ма'лом,ма'лая,ма'лой,ма'лой,ма'лую,"ма'лой,(ма'лою)",ма'лой,ма'лое,ма'лого,ма'лому,ма'лое,ма'лым,ма'лом,ма'лые,ма'лых,ма'лым,"ма'лые,ма'лых",ма'лыми,ма'лых
узкий,у'зкий,"narrow, tight","schmal, eng, zu eng",у'же,узча'йший,у'зок,узка',у'зко,у'зки',у'зкий,у'зкого,у'зкому,"у'зкий,у'зкого",у'зким,у'зком,у'зкая,у'зкой,у'зкой,у'зкую,"у'зкой,(у'зкою)",у'зкой,у'зкое,у'зкого,у'зкому,у'зкое,у'зким,у'зком,у'зкие,у'зких,у'зким,"у'зкие,у'зких",у'зкими,у'зких
умный,у'мный,"smart, intelligent, clever, sensible; inteligente","klug, gescheit, vernünftig, verständig",умне'е,умне'йший,умён,умна',умно',умны',у'мный,у'много,у'мному,"у'мный,у'много",у'мным,у'мном,у'мная,у'мной,у'мной,у'мную,"у'мной,(у'мною)",у'мной,у'мное,у'много,у'мному,у'мное,у'мным,у'мном,у'мные,у'мных,у'мным,"у'мные,у'мных",у'мными,у'мных
виноватый,винова'тый,guilty,"schuldig, schuld (sein), schuldbewusst",винова'тее,,винова'т,винова'та,винова'то,винова'ты,винова'тый,винова'того,винова'тому,"винова'тый,винова'того",винова'тым,винова'том,винова'тая,винова'той,винова'той,винова'тую,"винова'той,(винова'тою)",винова'той,винова'тое,винова'того,винова'тому,винова'тое,винова'тым,винова'том,винова'тые,винова'тых,винова'тым,"винова'тые,винова'тых",винова'тыми,винова'тых
четвёртый,четвёртый,fourth,der vierte,,,,,,,четвёртый,четвёртого,четвёртому,"четвёртый,четвёртого",четвёртым,четвёртом,четвёртая,четвёртой,четвёртой,четвёртую,"четвёртой,(четвёртою)",четвёртой,четвёртое,четвёртого,четвёртому,четвёртое,четвёртым,четвёртом,четвёртые,четвёртых,четвёртым,"четвёртые,четвёртых",четвёртыми,четвёртых
плохой,плохо'й,bad,"schlecht, schlimm, übel",ху'же,ху'дший;наиху'дший,плох,плоха',пло'хо,"пло'хи,плохи'",плохо'й,плохо'го,плохо'му,"плохо'го,плохо'й",плохи'м,плохо'м,плоха'я,плохо'й,плохо'й,плоху'ю,"плохо'й,плохо'ю",плохо'й,плохо'е,плохо'го,плохо'му,плохо'е,плохи'м,плохо'м,плохи'е,плохи'х,плохи'м,"плохи'х,плохи'е",плохи'ми,плохи'х
мёртвый,мёртвый,"dead, lifeless",tot,,,мёртв,мертва',"мёртво,мертво'","мёртвы,мертвы'",мёртвый,мёртвого,мёртвому,"мёртвого,мёртвый",мёртвым,мёртвом,мёртвая,мёртвой,мёртвой,мёртвую,"мёртвой,мёртвою",мёртвой,мёртвое,мёртвого,мёртвому,мёртвое,мёртвым,мёртвом,мёртвые,мёртвых,мёртвым,"мёртвых,мёртвые",мёртвыми,мёртвых
специальный,специа'льный,"special, especial","speziell, Spezial-, extra, fachlich / Fach-; Sonder-, besonder",,,специа'лен,специа'льна,специа'льно,специа'льны,специа'льный,специа'льного,специа'льному,"специа'льный,специа'льного",специа'льным,специа'льном,специа'льная,специа'льной,специа'льной,специа'льную,"специа'льной,(специа'льною)",специа'льной,специа'льное,специа'льного,специа'льному,специа'льное,специа'льным,специа'льном,специа'льные,специа'льных,специа'льным,"специа'льные,специа'льных",специа'льными,специа'льных
точный,то'чный,"exact, precise, accurate, punctual","genau, exakt, präzis; pünktlich",,,то'чен,точна',то'чно,то'чны//точны',то'чный,то'чного,то'чному,"то'чный,то'чного",то'чным,то'чном,то'чная,то'чной,то'чной,то'чную,"то'чной, то'чною",то'чной,то'чное,то'чного,то'чному,то'чное,то'чным,то'чном,то'чные,то'чных,то'чным,"то'чные,то'чных",то'чными,то'чных
животный,живо'тный,"animal, organic, bestial, brutal, brute","tierisch, Tier-",,,живо'тен,живо'тна,живо'тно,живо'тны,живо'тный,живо'тного,живо'тному,"живо'тный,живо'тного",живо'тным,живо'тном,живо'тная,живо'тной,живо'тной,живо'тную,"живо'тной,(живо'тною)",живо'тной,живо'тное,живо'тного,живо'тному,живо'тное,живо'тным,живо'тном,живо'тные,живо'тных,живо'тным,"живо'тные,живо'тных",живо'тными,живо'тных
некий,не'кий,"some, a certain","ein gewisser, ein bestimmter",,,,,,,не'кий,не'коего,не'коему,"не'кий,не'коего","не'ким, не'коим",не'коем,не'кая,"не'кой, не'коей","не'кой, не'коей",не'кую,"не'кой, не'коей, не'кою, не'коею","не'кой, не'коей",не'кое,не'коего,не'коему,не'кое,"не'ким, не'коим",не'коем,не'кие,"не'ких, не'коих","не'ким, не'коим","не'кие,не'ких, не'коих","не'кими, не'коими","не'ких, не'коих"
различный,разли'чный,"various, diverse","verschieden, verschiedenartig; unterschiedlich, allerlei",,,разли'чен,разли'чна,разли'чно,разли'чны,разли'чный,разли'чного,разли'чному,"разли'чный,разли'чного",разли'чным,разли'чном,разли'чная,разли'чной,разли'чной,разли'чную,"разли'чной,(разли'чною)",разли'чной,разли'чное,разли'чного,разли'чному,разли'чное,разли'чным,разли'чном,разли'чные,разли'чных,разли'чным,"разли'чные,разли'чных",разли'чными,разли'чных
женский,же'нский,"female, womanlike, womanly, feminine","weiblich; Frauen-, Damen-",,,,,,,же'нский,же'нского,же'нскому,"же'нского,же'нский",же'нским,же'нском,же'нская,же'нской,же'нской,же'нскую,"же'нской,же'нскою",же'нской,же'нское,же'нского,же'нскому,же'нское,же'нским,же'нском,же'нские,же'нских,же'нским,"же'нских,же'нские",же'нскими,же'нских
знаменитый,знамени'тый,"famous, celebrated, illustrious","berühmt, bekannt",,,знамени'т,знамени'та,знамени'то,знамени'ты,знамени'тый,знамени'того,знамени'тому,"знамени'тый,знамени'того",знамени'тым,знамени'том,знамени'тая,знамени'той,знамени'той,знамени'тую,"знамени'той,(знамени'тою)",знамени'той,знамени'тое,знамени'того,знамени'тому,знамени'тое,знамени'тым,знамени'том,знамени'тые,знамени'тых,знамени'тым,"знамени'тые,знамени'тых",знамени'тыми,знамени'тых
нормальный,норма'льный,"normal, sane",normal,норма'льнее,норма'льнейший,норма'лен,норма'льна,норма'льно,норма'льны,норма'льный,норма'льного,норма'льному,"норма'льный,норма'льного",норма'льным,норма'льном,норма'льная,норма'льной,норма'льной,норма'льную,"норма'льной,(норма'льною)",норма'льной,норма'льное,норма'льного,норма'льному,норма'льное,норма'льным,норма'льном,норма'льные,норма'льных,норма'льным,"норма'льные,норма'льных",норма'льными,норма'льных
крепкий,кре'пкий,"strong, firm","fest, stark, hart",,,кре'пок,крепка',кре'пко,"кре'пки,крепки'",кре'пкий,кре'пкого,кре'пкому,"кре'пкого,кре'пкий",кре'пким,кре'пком,кре'пкая,кре'пкой,кре'пкой,кре'пкую,"кре'пкой,кре'пкою",кре'пкой,кре'пкое,кре'пкого,кре'пкому,кре'пкое,кре'пким,кре'пком,кре'пкие,кре'пких,кре'пким,"кре'пких,кре'пкие",кре'пкими,кре'пких
редкий,ре'дкий,rare,"selten, spärlich, schütter, licht, dünn",ре'же,редча'йший,ре'док,редка',ре'дко,"ре'дки,редки'",ре'дкий,ре'дкого,ре'дкому,"ре'дкий,ре'дкого",ре'дким,ре'дком,ре'дкая,ре'дкой,ре'дкой,ре'дкую,"ре'дкой,(ре'дкою)",ре'дкой,ре'дкое,ре'дкого,ре'дкому,ре'дкое,ре'дким,ре'дком,ре'дкие,ре'дких,ре'дким,"ре'дкие,ре'дких",ре'дкими,ре'дких
мягкий,мя'гкий,"soft, mild, gentle","weich, zart, gedämpft; mild, sanft",мя'гче,мягча'йший;наимягча'йший,мя'гок,мягка',мя'гко,"мя'гки,мягки'",мя'гкий,мя'гкого,мя'гкому,"мя'гкий,мя'гкого",мя'гким,мя'гком,мя'гкая,мя'гкой,мя'гкой,мя'гкую,"мя'гкой,(мя'гкою)",мя'гкой,мя'гкое,мя'гкого,мя'гкому,мя'гкое,мя'гким,мя'гком,мя'гкие,мя'гких,мя'гким,"мя'гкие,мя'гких",мя'гкими,мя'гких
городской,городско'й,"town, city, urban, municipal","Stadt-, städtisch, Stadtverkehr",,,,,,,городско'й,городско'го,городско'му,"городско'й,городско'го",городски'м,городско'м,городска'я,городско'й,городско'й,городску'ю,"городско'й,(городско'ю)",городско'й,городско'е,городско'го,городско'му,городско'е,городски'м,городско'м,городски'е,городски'х,городски'м,"городски'е,городски'х",городски'ми,городски'х
социальный,социа'льный,social,"sozial, Sozial-",,,социа'лен,социа'льна,социа'льно,социа'льны,социа'льный,социа'льного,социа'льному,"социа'льный,социа'льного",социа'льным,социа'льном,социа'льная,социа'льной,социа'льной,социа'льную,"социа'льной,(социа'льною)",социа'льной,социа'льное,социа'льного,социа'льному,социа'льное,социа'льным,социа'льном,социа'льные,социа'льных,социа'льным,"социа'льные,социа'льных",социа'льными,социа'льных
пошлый,по'шлый,"vulgar, trivial, banal, trite","flach, platt; verbreitet, gewöhnlich, abgeschmackt",пошле'е,пошле'йший,пошл,пошла',по'шло,по'шлы,по'шлый,по'шлого,по'шлому,"по'шлый,по'шлого",по'шлым,по'шлом,по'шлая,по'шлой,по'шлой,по'шлую,"по'шлой,(по'шлою)",по'шлой,по'шлое,по'шлого,по'шлому,по'шлое,по'шлым,по'шлом,по'шлые,по'шлых,по'шлым,"по'шлые,по'шлых",по'шлыми,по'шлых
общественный,обще'ственный,"public, social, sociable","öffentlich, sozial, gemeinschaftlich, ehrenamtlich; Gesellschafts-, gesellschaftlich",,,обще'ственен,обще'ственна,обще'ственно,обще'ственны,обще'ственный,обще'ственного,обще'ственному,"обще'ственного,обще'ственный",обще'ственным,обще'ственном,обще'ственная,обще'ственной,обще'ственной,обще'ственную,"обще'ственной,обще'ственною",обще'ственной,обще'ственное,обще'ственного,обще'ственному,обще'ственное,обще'ственным,обще'ственном,обще'ственные,обще'ственных,обще'ственным,"обще'ственных,обще'ственные",обще'ственными,обще'ственных
отдельный,отде'льный,"separated, detached, independent","getrennt, extra, sepаrat; einzeln, gesondert, Sonder-, Einzel-",,,отде'лен,отде'льна,отде'льно,отде'льны,отде'льный,отде'льного,отде'льному,"отде'льный,отде'льного",отде'льным,отде'льном,отде'льная,отде'льной,отде'льной,отде'льную,"отде'льной,(отде'льною)",отде'льной,отде'льное,отде'льного,отде'льному,отде'льное,отде'льным,отде'льном,отде'льные,отде'льных,отде'льным,"отде'льные,отде'льных",отде'льными,отде'льных
экономический,экономи'ческий,economic,"Wirtschafts-, wirtschaftlich, ökonomisch, wirtschaftswissenschaftlich",,,,,,,экономи'ческий,экономи'ческого,экономи'ческому,"экономи'ческий,экономи'ческого",экономи'ческим,экономи'ческом,экономи'ческая,экономи'ческой,экономи'ческой,экономи'ческую,"экономи'ческой,(экономи'ческою)",экономи'ческой,экономи'ческое,экономи'ческого,экономи'ческому,экономи'ческое,экономи'ческим,экономи'ческом,экономи'ческие,экономи'ческих,экономи'ческим,"экономи'ческие,экономи'ческих",экономи'ческими,экономи'ческих
голый,го'лый,"naked, bare, bald, unmixed, sheer, neat, pure","nackt, bloß, kahl",голе'е,,гол,гола',го'ло,го'лы,го'лый,го'лого,го'лому,"го'лый,го'лого",го'лым,го'лом,го'лая,го'лой,го'лой,го'лую,"го'лой,(го'лою)",го'лой,го'лое,го'лого,го'лому,го'лое,го'лым,го'лом,го'лые,го'лых,го'лым,"го'лые,го'лых",го'лыми,го'лых
круглый,кру'глый,"round, perfect, whole","rund, ganz; kreisförmig, kreisrund, zirkular",кругле'е,кругле'йший,кругл,кругла',кру'гло,"кру'глы,круглы'",кру'глый,кру'глого,кру'глому,"кру'глый,кру'глого",кру'глым,кру'глом,кру'глая,кру'глой,кру'глой,кру'глую,"кру'глой,(кру'глою)",кру'глой,кру'глое,кру'глого,кру'глому,кру'глое,кру'глым,кру'глом,кру'глые,кру'глых,кру'глым,"кру'глые,кру'глых",кру'глыми,кру'глых
грязный,гря'зный,"dirty, muddy, miry, filthy, sordid","schmutzig, unsauber; dreckig",грязне'е,грязне'йший,гря'зен,грязна',гря'зно,гря'зны,гря'зный,гря'зного,гря'зному,"гря'зный,гря'зного",гря'зным,гря'зном,гря'зная,гря'зной,гря'зной,гря'зную,"гря'зной,(гря'зною)",гря'зной,гря'зное,гря'зного,гря'зному,гря'зное,гря'зным,гря'зном,гря'зные,гря'зных,гря'зным,"гря'зные,гря'зных",гря'зными,гря'зных
светлый,све'тлый,"light, bright","hell, klar",,,све'тел,светла',светло',светлы',све'тлый,све'тлого,све'тлому,"све'тлый,све'тлого",све'тлым,све'тлом,све'тлая,све'тлой,све'тлой,све'тлую,"све'тлой,(све'тлою)",све'тлой,све'тлое,све'тлого,све'тлому,све'тлое,све'тлым,све'тлом,све'тлые,све'тлых,све'тлым,"све'тлые,све'тлых",све'тлыми,све'тлых
деревянный,деревя'нный,"wooden, ligneous","hölzern, Holz-",,,деревя'нен,деревя'нна,деревя'нно,деревя'нны,деревя'нный,деревя'нного,деревя'нному,"деревя'нный,деревя'нного",деревя'нным,деревя'нном,деревя'нная,деревя'нной,деревя'нной,деревя'нную,"деревя'нной,(деревя'нною)",деревя'нной,деревя'нное,деревя'нного,деревя'нному,деревя'нное,деревя'нным,деревя'нном,деревя'нные,деревя'нных,деревя'нным,"деревя'нные,деревя'нных",деревя'нными,деревя'нных
лишний,ли'шний,"superfluous, unnecessary, spare","überflüssig, unnötig; übrig, überzählig, Über-",,,,,,,ли'шний,ли'шнего,ли'шнему,"ли'шний,ли'шнего",ли'шним,ли'шнем,ли'шняя,ли'шней,ли'шней,ли'шнюю,"ли'шней,(ли'шнею)",ли'шней,ли'шнее,ли'шнего,ли'шнему,ли'шнее,ли'шним,ли'шнем,ли'шние,ли'шних,ли'шним,"ли'шние,ли'шних",ли'шними,ли'шних
